customer_id	tenure	monthly_charges	total_charges	contract	payment_method	internet_service	tech_support	online_security	support_calls	churn
17477	16	101.13	1618.08	Month-to-month	UPI	Fiber	No	No	1	Yes
17478	55	113.39	6236.45	Month-to-month	Cash	DSL	Yes	No	0	No
17479	65	111.21	7228.65	Two year	Cash	DSL	No	No	1	No
17480	16	76.06	1216.96	Month-to-month	UPI	Fiber	No	Yes	1	No
17481	37	52.76	1952.12	Month-to-month	Credit	Fiber	Yes	No	3	No
17482	52	83.99	4367.48	One year	Debit	Fiber	Yes	Yes	5	Yes
17483	10	50.61	506.1	Month-to-month	Debit	DSL	Yes	Yes	0	No
17484	38	61.23	2326.74	Two year	UPI	Fiber	Yes	No	4	No
17485	44	64.57	2841.08	Month-to-month	Debit	DSL	Yes	No	0	No
17486	54	50.2	2710.8	Month-to-month	UPI	Fiber	No	Yes	2	Yes
17487	51	54.18	2763.18	Two year	UPI	Fiber	Yes	No	1	No
17488	52	20.73	1077.96	Month-to-month	Debit	Fiber	No	No	6	No
17489	70	49.71	3479.7	Month-to-month	Cash	DSL	No	No	1	No
17490	59	67.23	3966.57	One year	Credit	DSL	Yes	Yes	0	Yes
17491	13	37.3	484.9	Month-to-month	Debit	Fiber	Yes	No	3	No
17492	41	100.56	4122.96	Month-to-month	Debit	None	No	Yes	1	Yes
17493	12	73.76	885.12	Month-to-month	Credit	None	Yes	No	1	No
17494	50	99.39	4969.5	Month-to-month	Debit	Fiber	Yes	Yes	0	No
17495	57	32.81	1870.17	Two year	UPI	DSL	No	No	0	No
17496	50	102.05	5102.5	Month-to-month	Cash	Fiber	No	Yes	3	Yes
17497	57	115.83	6602.31	One year	Debit	None	No	Yes	1	No
17498	54	55.25	2983.5	Month-to-month	UPI	Fiber	No	Yes	0	No
17499	66	48.4	3194.4	One year	Credit	None	No	No	0	No
17500	8	84.68	677.44	Month-to-month	Debit	Fiber	Yes	Yes	1	No
17501	63	83.59	5266.17	Two year	Debit	DSL	No	Yes	1	No
17502	9	31.25	281.25	Month-to-month	Credit	None	No	No	2	Yes
17503	60	112.68	6760.8	One year	Credit	DSL	No	No	2	Yes
17504	63	67.91	4278.33	One year	Cash	Fiber	No	Yes	2	No
17505	72	96.44	6943.68	Month-to-month	UPI	DSL	No	No	3	Yes
17506	3	55.93	167.79	Month-to-month	Credit	None	No	Yes	0	Yes
17507	13	46.15	599.95	Month-to-month	UPI	Fiber	Yes	No	0	No
17508	9	31.13	280.17	Month-to-month	Credit	Fiber	Yes	Yes	2	No
17509	52	47.45	2467.4	Month-to-month	UPI	None	No	Yes	0	No
17510	62	119.34	7399.08	Month-to-month	Credit	DSL	No	No	2	Yes
17511	8	85.8	686.4	Month-to-month	UPI	Fiber	No	No	1	Yes
17512	45	100.28	4512.6	Two year	UPI	DSL	No	No	3	Yes
17513	53	115.85	6140.05	One year	Debit	Fiber	Yes	No	2	No
17514	63	27.9	1757.7	Month-to-month	UPI	DSL	Yes	Yes	0	No
17515	57	36.47	2078.79	One year	Debit	DSL	No	No	1	No
17516	54	112.8	6091.2	Month-to-month	Debit	DSL	No	No	0	Yes
17517	19	76.46	1452.74	One year	Credit	Fiber	Yes	Yes	1	No
17518	67	83.48	5593.16	One year	Debit	DSL	Yes	Yes	0	Yes
17519	46	62.76	2886.96	Month-to-month	UPI	DSL	Yes	No	1	No
17520	10	101.44	1014.4	Two year	Cash	DSL	No	No	2	Yes
17521	18	71.72	1290.96	Month-to-month	Cash	Fiber	Yes	No	2	No
17522	12	102.61	1231.32	One year	Credit	Fiber	No	Yes	2	Yes
17523	49	119.22	5841.78	Month-to-month	UPI	Fiber	Yes	No	3	Yes
17524	23	84.67	1947.41	Month-to-month	Debit	Fiber	No	No	0	Yes
17525	62	72.88	4518.56	One year	Debit	Fiber	No	Yes	0	No
17526	11	56.52	621.72	Two year	Cash	Fiber	No	No	2	No
17527	56	39.47	2210.32	Month-to-month	Debit	None	Yes	No	0	No
17528	55	85.67	4711.85	Month-to-month	Debit	DSL	No	Yes	0	Yes
17529	25	26.26	656.5	One year	UPI	Fiber	No	No	1	No
17530	9	115.63	1040.67	Month-to-month	Cash	None	No	No	1	No
17531	12	84.76	1017.12	Month-to-month	UPI	DSL	Yes	Yes	0	Yes
17532	11	115.94	1275.34	Two year	Credit	Fiber	No	No	0	No
17533	38	47.23	1794.74	One year	Credit	Fiber	No	Yes	2	No
17534	28	114.65	3210.2	Month-to-month	UPI	Fiber	Yes	No	3	Yes
17535	8	81.21	649.68	Month-to-month	UPI	None	No	No	2	Yes
17536	47	101.03	4748.41	Month-to-month	Cash	Fiber	No	No	1	Yes
17537	36	37.89	1364.04	Month-to-month	Cash	Fiber	No	No	2	No
17538	50	70.01	3500.5	Month-to-month	Debit	DSL	Yes	No	2	No
17539	9	76.9	692.1	Month-to-month	Debit	Fiber	No	Yes	1	Yes
17540	60	59.29	3557.4	Month-to-month	Credit	Fiber	No	No	1	No
17541	72	45.32	3263.04	Month-to-month	Credit	Fiber	No	Yes	1	No
17542	67	110.48	7402.16	One year	Credit	DSL	Yes	Yes	3	No
17543	53	28.51	1511.03	One year	Cash	DSL	No	No	2	No
17544	17	35.4	601.8	Month-to-month	Cash	DSL	No	Yes	3	Yes
17545	53	52.05	2758.65	Month-to-month	UPI	Fiber	No	Yes	1	No
17546	28	111.98	3135.44	Month-to-month	Credit	DSL	Yes	Yes	4	No
17547	63	76.42	4814.46	Month-to-month	Cash	DSL	No	No	1	No
17548	15	57.32	859.8	Month-to-month	UPI	Fiber	Yes	No	0	No
17549	19	60.27	1145.13	Month-to-month	UPI	DSL	No	No	4	Yes
17550	70	103.78	7264.6	One year	Cash	Fiber	No	Yes	0	No
17551	47	22.68	1065.96	One year	Credit	Fiber	No	Yes	3	No
17552	71	21.13	1500.23	One year	UPI	DSL	No	Yes	1	No
17553	48	24.61	1181.28	Month-to-month	UPI	Fiber	No	No	1	No
17554	20	66.92	1338.4	Month-to-month	Credit	DSL	No	No	2	No
17555	37	78.12	2890.44	One year	Credit	DSL	No	Yes	0	No
17556	2	82.45	164.9	Month-to-month	Credit	DSL	No	Yes	2	No
17557	64	93.11	5959.04	Two year	Credit	Fiber	No	Yes	0	No
17558	36	38.97	1402.92	One year	Debit	Fiber	No	Yes	2	Yes
17559	5	46.23	231.15	Month-to-month	Cash	DSL	No	Yes	1	Yes
17560	64	44.35	2838.4	One year	Cash	DSL	Yes	No	2	No
17561	7	34.92	244.44	Month-to-month	Debit	Fiber	Yes	Yes	0	No
17562	70	44.44	3110.8	Two year	Debit	Fiber	No	Yes	0	No
17563	22	81.37	1790.14	Month-to-month	Cash	Fiber	Yes	No	0	No
17564	46	56.64	2605.44	Two year	Credit	DSL	No	No	2	No
17565	40	96.79	3871.6	One year	Debit	Fiber	No	No	4	Yes
17566	61	73.64	4492.04	Month-to-month	Credit	Fiber	No	No	1	No
17567	46	41.2	1895.2	One year	Debit	DSL	No	No	0	No
17568	28	66.74	1868.72	Month-to-month	UPI	DSL	No	No	2	No
17569	35	79.34	2776.9	Month-to-month	Credit	Fiber	No	Yes	2	No
17570	1	106.62	106.62	Month-to-month	Debit	DSL	Yes	No	3	Yes
17571	29	103.37	2997.73	Month-to-month	Debit	None	No	Yes	1	Yes
17572	9	62.65	563.85	Month-to-month	Credit	Fiber	No	Yes	0	No
17573	9	84.77	762.93	Month-to-month	UPI	DSL	No	Yes	1	Yes
17574	22	49.78	1095.16	Month-to-month	Cash	Fiber	No	No	2	No
17575	63	83.3	5247.9	Two year	Debit	Fiber	No	No	3	Yes
17576	66	111.28	7344.48	Month-to-month	Credit	Fiber	Yes	No	1	No
17577	58	82.45	4782.1	One year	Debit	DSL	No	Yes	1	Yes
17578	70	50.38	3526.6	One year	Cash	Fiber	No	No	0	No
17579	55	84.4	4642	Month-to-month	UPI	None	No	No	2	Yes
17580	13	110.28	1433.64	One year	Credit	DSL	No	No	2	No
17581	19	33.7	640.3	One year	Cash	Fiber	No	No	0	No
17582	33	68.24	2251.92	Month-to-month	Debit	DSL	Yes	No	1	No
17583	65	52.11	3387.15	Month-to-month	Cash	Fiber	No	No	3	Yes
17584	60	44.15	2649	Month-to-month	Cash	Fiber	No	Yes	2	Yes
17585	12	59.62	715.44	Month-to-month	Cash	DSL	Yes	No	1	No
17586	43	59.4	2554.2	One year	Debit	Fiber	No	Yes	1	No
17587	17	41.04	697.68	Two year	Credit	Fiber	Yes	No	2	No
17588	68	60.36	4104.48	Month-to-month	Cash	DSL	No	No	1	No
17589	29	83.37	2417.73	Month-to-month	UPI	Fiber	No	No	0	Yes
17590	55	22.57	1241.35	Month-to-month	Debit	Fiber	Yes	Yes	2	No
17591	7	118.92	832.44	Month-to-month	UPI	DSL	No	Yes	2	Yes
17592	44	49.59	2181.96	Month-to-month	Credit	DSL	Yes	Yes	1	Yes
17593	5	82.36	411.8	Two year	Debit	DSL	No	No	0	Yes
17594	60	48.35	2901	Month-to-month	Cash	Fiber	Yes	Yes	3	Yes
17595	6	59.35	356.1	Month-to-month	Debit	Fiber	No	Yes	2	No
17596	7	74.92	524.44	One year	UPI	DSL	No	No	1	No
17597	46	81.19	3734.74	Two year	Cash	None	Yes	No	2	Yes
17598	57	97.05	5531.85	Month-to-month	UPI	DSL	No	Yes	1	Yes
17599	54	99.17	5355.18	Two year	UPI	DSL	No	Yes	0	No
17600	46	71.87	3306.02	Month-to-month	Credit	Fiber	Yes	No	3	No
17601	10	27.57	275.7	Two year	UPI	DSL	No	Yes	0	Yes
17602	4	75.78	303.12	Month-to-month	Debit	DSL	No	No	1	Yes
17603	67	67.76	4539.92	Month-to-month	Credit	DSL	No	Yes	0	No
17604	25	41.54	1038.5	Month-to-month	Credit	Fiber	No	Yes	2	No
17605	61	21.02	1282.22	Two year	Cash	DSL	Yes	Yes	0	Yes
17606	38	51.6	1960.8	Month-to-month	Credit	DSL	No	No	0	No
17607	32	45.95	1470.4	Month-to-month	Debit	Fiber	No	No	1	No
17608	23	68.29	1570.67	Month-to-month	UPI	DSL	Yes	No	0	No
17609	37	96.16	3557.92	Month-to-month	Credit	Fiber	No	No	3	Yes
17610	3	63.9	191.7	Month-to-month	Credit	Fiber	No	No	2	Yes
17611	13	115.16	1497.08	Month-to-month	Debit	Fiber	No	No	1	Yes
17612	34	42.13	1432.42	Month-to-month	Debit	None	Yes	No	0	No
17613	65	42.1	2736.5	One year	Cash	Fiber	No	No	1	No
17614	8	80.44	643.52	Month-to-month	Cash	Fiber	Yes	No	0	No
17615	9	109.63	986.67	Month-to-month	Cash	DSL	Yes	No	0	No
17616	28	87.19	2441.32	Month-to-month	UPI	None	No	No	1	Yes
17617	18	87.37	1572.66	One year	UPI	Fiber	No	Yes	1	No
17618	42	100.63	4226.46	One year	Cash	DSL	No	No	3	Yes
17619	41	86.87	3561.67	Month-to-month	UPI	Fiber	No	No	2	Yes
17620	70	95.93	6715.1	Month-to-month	Debit	Fiber	No	Yes	0	No
17621	33	106.61	3518.13	Month-to-month	Credit	DSL	No	Yes	2	Yes
17622	54	20.79	1122.66	Two year	Credit	Fiber	Yes	Yes	0	No
17623	36	108.56	3908.16	Two year	Debit	Fiber	No	Yes	1	No
17624	56	41.53	2325.68	One year	UPI	DSL	No	Yes	3	No
17625	17	111.21	1890.57	Month-to-month	Cash	Fiber	No	No	2	Yes
17626	10	46.62	466.2	One year	Credit	DSL	Yes	No	1	No
17627	44	65.52	2882.88	Month-to-month	Cash	Fiber	Yes	No	1	Yes
17628	2	113.39	226.78	Month-to-month	Credit	Fiber	Yes	No	1	Yes
17629	14	30.97	433.58	One year	Debit	Fiber	No	Yes	3	No
17630	41	94.53	3875.73	Month-to-month	UPI	Fiber	No	Yes	1	Yes
17631	2	59.24	118.48	Month-to-month	Credit	None	No	Yes	1	Yes
17632	19	22.41	425.79	Month-to-month	UPI	Fiber	No	No	3	No
17633	1	113.91	113.91	Month-to-month	Debit	DSL	No	Yes	2	No
17634	2	31.78	63.56	One year	Debit	DSL	Yes	Yes	0	No
17635	27	97.41	2630.07	Month-to-month	UPI	DSL	No	Yes	2	Yes
17636	2	58.43	116.86	Month-to-month	Credit	DSL	No	No	1	Yes
17637	51	101.06	5154.06	One year	Credit	Fiber	No	No	1	No
17638	10	95.03	950.3	One year	Credit	Fiber	Yes	No	2	No
17639	19	83.32	1583.08	One year	Cash	DSL	No	No	5	Yes
17640	13	113.92	1480.96	Two year	Cash	DSL	No	No	7	Yes
17641	48	29.89	1434.72	Month-to-month	UPI	DSL	No	Yes	3	Yes
17642	56	99.86	5592.16	Month-to-month	UPI	DSL	Yes	No	2	Yes
17643	72	87.08	6269.76	One year	Credit	DSL	No	Yes	0	No
17644	56	51.47	2882.32	Month-to-month	Debit	DSL	Yes	No	3	No
17645	50	74.6	3730	Month-to-month	Cash	DSL	No	No	3	Yes
17646	45	84.46	3800.7	Two year	Debit	Fiber	No	No	0	Yes
17647	59	93.63	5524.17	Month-to-month	Credit	Fiber	No	No	2	Yes
17648	39	38.71	1509.69	One year	UPI	Fiber	Yes	No	1	No
17649	21	30.21	634.41	Two year	Credit	Fiber	No	No	1	Yes
17650	55	30.21	1661.55	Month-to-month	Debit	Fiber	Yes	No	4	No
17651	57	49.39	2815.23	Month-to-month	Debit	None	No	Yes	2	No
17652	41	35.42	1452.22	Two year	Cash	Fiber	No	Yes	3	No
17653	70	73.56	5149.2	Month-to-month	Cash	DSL	Yes	Yes	1	No
17654	49	63.7	3121.3	One year	Cash	DSL	No	No	2	No
17655	44	109.31	4809.64	Month-to-month	Cash	DSL	Yes	Yes	1	No
17656	35	91.74	3210.9	One year	Debit	Fiber	No	Yes	2	No
17657	5	40.58	202.9	Month-to-month	Cash	DSL	Yes	No	1	No
17658	71	24.57	1744.47	Month-to-month	Credit	Fiber	Yes	No	2	No
17659	51	90.92	4636.92	Month-to-month	Credit	Fiber	Yes	Yes	1	Yes
17660	57	104.58	5961.06	Month-to-month	Debit	Fiber	No	No	1	No
17661	58	90.1	5225.8	Month-to-month	Debit	Fiber	No	No	2	No
17662	36	84.38	3037.68	Month-to-month	Debit	Fiber	No	No	2	Yes
17663	10	44.93	449.3	Two year	Debit	DSL	Yes	No	0	No
17664	50	69.46	3473	Month-to-month	UPI	Fiber	No	No	3	Yes
17665	37	92.5	3422.5	Two year	Credit	Fiber	No	No	0	No
17666	20	39.34	786.8	Month-to-month	UPI	Fiber	No	No	1	No
17667	13	67.65	879.45	One year	Debit	Fiber	No	Yes	3	No
17668	19	31.7	602.3	One year	Debit	DSL	Yes	Yes	2	No
17669	56	73.07	4091.92	Month-to-month	Cash	DSL	No	No	1	No
17670	45	77.35	3480.75	Month-to-month	UPI	None	Yes	Yes	0	No
17671	60	73.54	4412.4	Month-to-month	UPI	Fiber	No	Yes	0	No
17672	68	66.95	4552.6	Two year	UPI	Fiber	No	Yes	2	No
17673	57	78.75	4488.75	Month-to-month	Cash	DSL	No	No	0	No
17674	54	119.68	6462.72	Month-to-month	Debit	Fiber	Yes	Yes	3	No
17675	37	82.25	3043.25	One year	Credit	Fiber	No	No	2	No
17676	37	95.26	3524.62	Two year	Credit	DSL	Yes	No	1	Yes
17677	14	39.21	548.94	One year	UPI	Fiber	No	Yes	2	No
17678	44	73	3212	Month-to-month	Cash	DSL	Yes	Yes	2	No
17679	42	20.75	871.5	Month-to-month	Cash	Fiber	No	No	2	No
17680	1	23.15	23.15	One year	UPI	DSL	Yes	No	0	No
17681	23	52.25	1201.75	One year	UPI	Fiber	No	Yes	1	No
17682	64	66.66	4266.24	Month-to-month	Debit	DSL	No	Yes	5	Yes
17683	28	77.56	2171.68	Month-to-month	UPI	DSL	No	Yes	4	Yes
17684	4	108.8	435.2	Two year	Debit	DSL	No	Yes	2	Yes
17685	41	97.18	3984.38	Month-to-month	Cash	DSL	No	No	1	Yes
17686	60	50	3000	Month-to-month	Credit	DSL	No	Yes	3	Yes
17687	18	94.35	1698.3	One year	Debit	DSL	No	No	1	No
17688	63	74.94	4721.22	Two year	UPI	Fiber	Yes	No	1	No
17689	61	97.92	5973.12	Month-to-month	Debit	Fiber	No	Yes	1	Yes
17690	49	61.1	2993.9	Month-to-month	Cash	Fiber	No	Yes	1	No
17691	47	29.19	1371.93	Month-to-month	Cash	DSL	No	No	0	No
17692	39	81.85	3192.15	Month-to-month	Debit	Fiber	Yes	Yes	1	No
17693	6	75.7	454.2	Month-to-month	Debit	Fiber	No	No	0	No
17694	53	115.36	6114.08	Month-to-month	Debit	Fiber	No	Yes	3	Yes
17695	25	36.21	905.25	Month-to-month	Debit	Fiber	No	Yes	1	No
17696	65	85.61	5564.65	Month-to-month	Cash	None	No	No	3	Yes
17697	5	67.41	337.05	Month-to-month	Cash	Fiber	Yes	Yes	1	No
17698	65	57.89	3762.85	Month-to-month	Debit	Fiber	No	No	2	No
17699	8	99.46	795.68	Two year	Credit	DSL	Yes	No	2	No
17700	39	101.07	3941.73	Two year	Cash	DSL	No	Yes	1	No
17701	43	91.46	3932.78	One year	Cash	DSL	No	No	2	Yes
17702	5	28.36	141.8	One year	Credit	DSL	No	No	1	Yes
17703	4	54.51	218.04	Two year	Credit	Fiber	No	No	3	No
17704	1	24.68	24.68	One year	UPI	Fiber	No	No	2	No
17705	56	54.37	3044.72	Month-to-month	Credit	DSL	No	Yes	1	No
17706	45	84.79	3815.55	One year	UPI	Fiber	No	No	3	Yes
17707	65	71.87	4671.55	Month-to-month	Credit	Fiber	Yes	Yes	1	No
17708	3	90.29	270.87	One year	Debit	Fiber	Yes	Yes	0	Yes
17709	22	75.15	1653.3	Month-to-month	Debit	DSL	Yes	No	0	No
17710	72	75.58	5441.76	One year	Credit	None	Yes	No	2	No
17711	56	71.1	3981.6	One year	Credit	Fiber	No	Yes	1	No
17712	18	56.43	1015.74	Month-to-month	UPI	DSL	No	No	1	Yes
17713	25	64.66	1616.5	Two year	UPI	DSL	No	No	1	Yes
17714	48	31.24	1499.52	Month-to-month	UPI	Fiber	No	No	4	Yes
17715	31	103.45	3206.95	Month-to-month	Cash	DSL	No	No	1	No
17716	30	108.92	3267.6	Month-to-month	Debit	DSL	No	Yes	0	Yes
17717	66	96.63	6377.58	Month-to-month	Credit	DSL	No	No	1	Yes
17718	10	78.36	783.6	Two year	UPI	DSL	No	Yes	2	No
17719	71	76.92	5461.32	Month-to-month	Credit	DSL	No	No	4	Yes
17720	59	67.03	3954.77	Month-to-month	Credit	Fiber	Yes	No	2	No
17721	51	43.13	2199.63	Month-to-month	Cash	None	No	Yes	6	Yes
17722	9	58.38	525.42	Month-to-month	Credit	None	Yes	Yes	0	No
17723	54	118.99	6425.46	Month-to-month	Cash	DSL	No	Yes	2	Yes
17724	62	34.58	2143.96	Month-to-month	Cash	Fiber	No	Yes	2	Yes
17725	9	74.27	668.43	Month-to-month	Cash	Fiber	Yes	No	1	No
17726	9	106.65	959.85	One year	Debit	DSL	Yes	No	1	No
17727	24	65.3	1567.2	One year	Cash	Fiber	Yes	No	4	No
17728	39	80.56	3141.84	Month-to-month	Debit	DSL	No	Yes	2	Yes
17729	8	102.78	822.24	Two year	Cash	DSL	Yes	Yes	5	No
17730	25	74.76	1869	One year	Cash	DSL	No	Yes	1	No
17731	66	93.15	6147.9	Month-to-month	Cash	Fiber	Yes	No	1	No
17732	10	54.73	547.3	Two year	Cash	Fiber	No	No	1	No
17733	24	93.3	2239.2	One year	UPI	None	Yes	No	1	No
17734	59	24.1	1421.9	One year	Credit	DSL	Yes	Yes	2	No
17735	31	35.29	1093.99	One year	Cash	Fiber	No	No	2	No
17736	11	83.73	921.03	One year	UPI	Fiber	No	Yes	2	No
17737	6	64.9	389.4	Two year	Credit	DSL	No	No	1	No
17738	70	102.83	7198.1	Month-to-month	Credit	Fiber	No	Yes	2	Yes
17739	32	54.2	1734.4	Month-to-month	Credit	Fiber	Yes	No	0	No
17740	39	96.72	3772.08	Month-to-month	Debit	DSL	No	Yes	2	Yes
17741	48	33.91	1627.68	Month-to-month	Cash	None	No	No	2	No
17742	13	113.01	1469.13	Month-to-month	Debit	DSL	No	No	2	No
17743	59	61.84	3648.56	Month-to-month	Credit	Fiber	Yes	Yes	2	No
17744	67	43.09	2887.03	Month-to-month	UPI	Fiber	No	Yes	1	No
17745	56	98.92	5539.52	Month-to-month	UPI	Fiber	Yes	No	0	No
17746	41	114.79	4706.39	One year	Debit	Fiber	No	No	4	Yes
17747	56	111.81	6261.36	One year	Cash	DSL	No	Yes	3	Yes
17748	35	43.79	1532.65	Month-to-month	Credit	DSL	No	No	3	Yes
17749	38	87.2	3313.6	Month-to-month	Cash	Fiber	No	Yes	3	Yes
17750	67	74.69	5004.23	Month-to-month	Debit	DSL	No	No	1	No
17751	34	92.51	3145.34	Month-to-month	UPI	DSL	No	Yes	5	Yes
17752	70	68.69	4808.3	Month-to-month	UPI	None	Yes	Yes	1	No
17753	11	66.98	736.78	One year	Debit	Fiber	No	No	1	No
17754	27	108.27	2923.29	Two year	Credit	Fiber	Yes	No	0	No
17755	48	107.13	5142.24	Month-to-month	Debit	DSL	No	No	1	Yes
17756	24	98.76	2370.24	Month-to-month	Debit	Fiber	No	Yes	3	Yes
17757	18	90.49	1628.82	One year	Debit	Fiber	Yes	No	1	No
17758	27	87.84	2371.68	Month-to-month	Credit	DSL	No	No	1	No
17759	54	25.62	1383.48	Month-to-month	Credit	Fiber	No	No	1	No
17760	55	94.95	5222.25	Month-to-month	UPI	Fiber	No	No	1	Yes
17761	21	83.81	1760.01	One year	Cash	Fiber	No	Yes	2	No
17762	59	50.24	2964.16	Month-to-month	Credit	Fiber	No	Yes	2	No
17763	34	102.01	3468.34	Month-to-month	Credit	DSL	No	No	0	No
17764	58	103.24	5987.92	Month-to-month	Credit	DSL	No	No	2	Yes
17765	48	113.22	5434.56	Month-to-month	Debit	Fiber	No	No	0	No
17766	54	61.84	3339.36	Month-to-month	Cash	None	No	No	0	No
17767	18	75.12	1352.16	One year	UPI	DSL	Yes	No	3	Yes
17768	3	110.6	331.8	Month-to-month	UPI	Fiber	No	No	2	Yes
17769	24	51.68	1240.32	Month-to-month	Debit	Fiber	No	Yes	2	No
17770	1	99.66	99.66	Month-to-month	UPI	DSL	No	Yes	2	Yes
17771	6	119.2	715.2	Month-to-month	Debit	Fiber	No	No	5	No
17772	19	85.19	1618.61	One year	Debit	None	Yes	Yes	2	No
17773	43	118.37	5089.91	Two year	Credit	Fiber	No	No	1	No
17774	8	71.58	572.64	Month-to-month	Credit	DSL	No	No	0	No
17775	69	35.31	2436.39	Two year	Credit	DSL	Yes	No	1	Yes
17776	52	37.56	1953.12	Month-to-month	Cash	Fiber	No	Yes	0	No
17777	47	93.14	4377.58	Month-to-month	Cash	DSL	Yes	No	0	No
17778	28	20.09	562.52	Month-to-month	UPI	Fiber	No	No	0	No
17779	46	86.19	3964.74	Month-to-month	Cash	DSL	No	No	0	Yes
17780	4	35.13	140.52	Month-to-month	Credit	Fiber	No	Yes	3	Yes
17781	8	118.44	947.52	Two year	Cash	None	No	Yes	0	Yes
17782	61	36.31	2214.91	Month-to-month	UPI	Fiber	No	Yes	1	No
17783	17	75.25	1279.25	Month-to-month	Credit	Fiber	No	No	1	No
17784	34	86.94	2955.96	Month-to-month	Cash	Fiber	Yes	No	2	No
17785	20	101.95	2039	Month-to-month	Credit	DSL	Yes	Yes	0	No
17786	34	65.93	2241.62	Month-to-month	UPI	Fiber	No	No	1	No
17787	43	113.38	4875.34	Month-to-month	UPI	Fiber	Yes	Yes	0	No
17788	10	68.02	680.2	Month-to-month	Credit	Fiber	Yes	Yes	1	Yes
17789	30	45.21	1356.3	Two year	Debit	None	Yes	Yes	0	No
17790	25	79.3	1982.5	Month-to-month	UPI	DSL	Yes	Yes	1	No
17791	57	85.8	4890.6	Month-to-month	Cash	DSL	No	Yes	0	Yes
17792	63	70.74	4456.62	Month-to-month	UPI	Fiber	Yes	No	0	No
17793	71	93.32	6625.72	Month-to-month	Credit	Fiber	No	Yes	2	Yes
17794	47	62.07	2917.29	Month-to-month	Credit	None	Yes	Yes	1	No
17795	3	20.43	61.29	One year	UPI	Fiber	No	Yes	0	No
17796	46	46.45	2136.7	Month-to-month	Credit	Fiber	No	No	3	Yes
17797	36	114.59	4125.24	One year	Debit	Fiber	No	Yes	2	No
17798	26	96.32	2504.32	One year	UPI	Fiber	No	No	1	Yes
17799	10	38.95	389.5	One year	Debit	None	Yes	No	1	No
17800	34	26.67	906.78	One year	UPI	Fiber	Yes	No	3	No
17801	8	55.08	440.64	Month-to-month	Debit	None	No	Yes	1	Yes
17802	55	103.63	5699.65	Month-to-month	Cash	DSL	No	No	1	Yes
17803	10	30.6	306	Month-to-month	Credit	Fiber	No	Yes	3	Yes
17804	57	74.34	4237.38	Month-to-month	Credit	DSL	No	Yes	3	No
17805	45	47.5	2137.5	Month-to-month	UPI	Fiber	No	No	2	No
17806	50	92.63	4631.5	Month-to-month	UPI	DSL	No	Yes	1	Yes
17807	64	20.04	1282.56	Month-to-month	Debit	Fiber	Yes	No	2	No
17808	2	47.72	95.44	Month-to-month	Credit	DSL	No	No	1	Yes
17809	45	87.93	3956.85	Month-to-month	Credit	DSL	No	No	1	Yes
17810	62	74.68	4630.16	One year	Debit	DSL	No	Yes	2	No
17811	14	97.89	1370.46	Month-to-month	Cash	DSL	Yes	No	1	No
17812	15	35.77	536.55	One year	Cash	Fiber	No	Yes	0	No
17813	14	73.1	1023.4	One year	Cash	Fiber	No	Yes	3	No
17814	31	39.58	1226.98	Month-to-month	UPI	Fiber	Yes	Yes	1	No
17815	29	83.92	2433.68	Month-to-month	Debit	DSL	No	No	1	Yes
17816	27	33.13	894.51	Month-to-month	Debit	Fiber	No	Yes	0	No
17817	9	34.87	313.83	Two year	Cash	Fiber	No	No	3	No
17818	20	52.82	1056.4	One year	Debit	DSL	No	Yes	0	No
17819	58	60.19	3491.02	Month-to-month	Debit	None	No	No	2	No
17820	49	69.86	3423.14	Month-to-month	Cash	Fiber	No	Yes	1	No
17821	57	78.07	4449.99	One year	UPI	DSL	No	Yes	1	Yes
17822	16	66.88	1070.08	Month-to-month	Debit	Fiber	Yes	Yes	4	No
17823	8	24.56	196.48	Two year	Credit	DSL	No	No	0	Yes
17824	67	54.35	3641.45	Month-to-month	UPI	DSL	No	No	2	No
17825	19	26.14	496.66	One year	Debit	DSL	Yes	No	5	No
17826	67	31.81	2131.27	Month-to-month	Debit	Fiber	No	No	2	No
17827	36	29.28	1054.08	Month-to-month	Credit	Fiber	No	No	2	Yes
17828	60	35.81	2148.6	Month-to-month	Debit	Fiber	No	Yes	0	No
17829	36	101.29	3646.44	Two year	Credit	DSL	No	No	1	No
17830	11	82.76	910.36	Month-to-month	Credit	Fiber	Yes	Yes	2	No
17831	51	70.68	3604.68	Month-to-month	Debit	Fiber	No	Yes	1	No
17832	55	93.23	5127.65	One year	UPI	Fiber	Yes	Yes	0	No
17833	54	116.12	6270.48	Two year	UPI	Fiber	No	No	1	No
17834	17	61.77	1050.09	Month-to-month	Debit	DSL	No	No	2	No
17835	62	56.74	3517.88	Month-to-month	Debit	Fiber	No	No	1	No
17836	42	117.78	4946.76	Month-to-month	Cash	Fiber	No	No	2	Yes
17837	24	97.13	2331.12	One year	Cash	Fiber	No	No	1	No
17838	17	97.71	1661.07	Month-to-month	Cash	Fiber	No	Yes	0	Yes
17839	48	79.99	3839.52	Month-to-month	UPI	DSL	No	No	2	No
17840	70	70.7	4949	Month-to-month	Cash	DSL	Yes	No	1	No
17841	7	75.06	525.42	One year	Debit	Fiber	Yes	No	4	No
17842	14	85.21	1192.94	Month-to-month	Debit	DSL	No	No	3	Yes
17843	11	57.68	634.48	Month-to-month	Credit	Fiber	Yes	Yes	3	No
17844	12	98.23	1178.76	Month-to-month	UPI	None	Yes	Yes	0	No
