tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn
52,81.39,4232.28,Two year,Cash,DSL,No,Yes,1,0
31,53.66,1663.46,One year,Cash,Fiber,No,Yes,2,0
15,93.4,1401.0,Month-to-month,Credit,Fiber,Yes,No,3,0
20,75.72,1514.4,One year,Credit,DSL,Yes,Yes,2,0
5,75.43,377.15,Month-to-month,Credit,Fiber,No,No,1,0
7,88.55,619.85,Two year,UPI,Fiber,Yes,Yes,0,0
18,53.3,959.4,One year,UPI,DSL,No,No,4,0
56,62.92,3523.52,One year,UPI,DSL,Yes,Yes,1,0
45,78.29,3523.05,Month-to-month,Cash,DSL,Yes,No,1,0
28,62.16,1740.48,Month-to-month,Credit,Fiber,Yes,No,2,0
50,64.43,3221.5,One year,UPI,Fiber,No,No,2,0
2,47.25,94.5,Month-to-month,Debit,DSL,No,No,2,1
68,48.74,3314.32,Month-to-month,Debit,Fiber,No,No,4,0
24,89.9,2157.6,One year,Cash,,No,No,1,1
48,20.43,980.64,Month-to-month,Debit,Fiber,Yes,Yes,1,0
45,29.53,1328.85,One year,Cash,,No,No,2,0
58,114.88,6663.04,Month-to-month,Debit,Fiber,No,No,2,1
36,38.7,1393.2,One year,UPI,,No,No,2,0
2,61.81,123.62,Month-to-month,UPI,Fiber,No,Yes,2,1
18,104.97,1889.46,One year,Cash,Fiber,No,No,0,0
49,20.01,980.49,One year,Cash,DSL,Yes,Yes,2,1
8,112.52,900.16,Two year,Debit,Fiber,No,No,2,0
58,25.35,1470.3,Month-to-month,Credit,Fiber,Yes,No,3,0
15,37.09,556.35,One year,Debit,DSL,Yes,No,1,0
17,22.91,389.47,Two year,Debit,Fiber,No,Yes,0,0
23,71.95,1654.85,Month-to-month,Cash,DSL,Yes,No,2,1
66,114.31,7544.46,Month-to-month,Credit,Fiber,No,Yes,0,1
70,103.9,7273.0,One year,Credit,Fiber,No,No,3,1
27,83.97,2267.19,Month-to-month,Cash,DSL,No,No,0,1
37,38.55,1426.35,Month-to-month,UPI,Fiber,No,No,2,0
49,106.96,5241.04,Month-to-month,Cash,DSL,Yes,Yes,3,1
64,95.48,6110.72,Month-to-month,Cash,DSL,No,No,4,1
34,46.68,1587.12,One year,Cash,DSL,No,Yes,1,0
18,100.51,1809.18,Two year,Credit,Fiber,No,No,3,1
64,107.72,6894.08,One year,Cash,DSL,No,Yes,3,1
44,89.82,3952.08,Month-to-month,Credit,Fiber,Yes,Yes,2,0
17,30.04,510.68,Month-to-month,Cash,Fiber,No,No,4,0
59,118.42,6986.78,One year,UPI,Fiber,No,No,1,1
13,27.6,358.8,Month-to-month,UPI,Fiber,No,Yes,1,0
52,85.45,4443.4,Two year,Debit,DSL,No,No,1,0
60,31.05,1863.0,Two year,Debit,,Yes,Yes,4,0
42,110.54,4642.68,Month-to-month,Credit,Fiber,No,Yes,1,0
64,55.0,3520.0,One year,UPI,DSL,No,Yes,1,0
66,71.15,4695.9,Month-to-month,Credit,DSL,No,Yes,1,0
34,37.88,1287.92,One year,Cash,Fiber,No,Yes,0,0
71,74.66,5300.86,Month-to-month,Cash,,Yes,Yes,1,1
64,113.88,7288.32,One year,Credit,DSL,No,Yes,0,0
33,110.16,3635.28,Month-to-month,Debit,DSL,Yes,Yes,4,1
12,26.39,316.68,Month-to-month,Credit,,No,No,0,0
19,57.83,1098.77,Month-to-month,Credit,Fiber,No,Yes,1,1
9,46.74,420.66,Two year,Debit,DSL,Yes,No,2,0
17,68.14,1158.38,Month-to-month,Cash,,No,Yes,0,1
50,103.37,5168.5,Month-to-month,Debit,Fiber,No,Yes,2,1
39,93.89,3661.71,Month-to-month,UPI,Fiber,No,Yes,1,1
41,54.4,2230.4,One year,Debit,Fiber,No,No,1,0
10,58.27,582.7,One year,UPI,Fiber,No,Yes,2,0
12,85.43,1025.16,Month-to-month,UPI,DSL,No,Yes,1,1
15,39.42,591.3,Month-to-month,Debit,DSL,Yes,Yes,0,0
28,30.27,847.56,Month-to-month,Debit,Fiber,Yes,No,1,0
4,44.26,177.04,Month-to-month,Debit,DSL,Yes,No,3,1
36,32.4,1166.4,One year,Credit,Fiber,No,Yes,2,0
65,55.2,3588.0,Two year,Debit,DSL,Yes,Yes,3,0
47,113.76,5346.72,Month-to-month,UPI,DSL,Yes,Yes,2,0
39,32.03,1249.17,Month-to-month,UPI,DSL,Yes,No,7,0
38,101.83,3869.54,Month-to-month,UPI,DSL,Yes,No,4,1
44,73.46,3232.24,Month-to-month,Debit,DSL,No,Yes,0,1
51,83.29,4247.79,Month-to-month,Cash,DSL,No,No,1,0
26,37.01,962.26,Month-to-month,Cash,DSL,No,No,1,1
36,35.14,1265.04,One year,UPI,DSL,Yes,Yes,2,0
69,36.27,2502.63,Month-to-month,UPI,Fiber,No,Yes,1,0
1,86.71,86.71,Month-to-month,Credit,DSL,No,No,3,1
53,94.78,5023.34,One year,Debit,DSL,No,Yes,1,0
6,112.02,672.12,Month-to-month,Debit,DSL,No,Yes,1,0
37,59.82,2213.34,Two year,UPI,DSL,No,No,1,0
2,66.2,132.4,Month-to-month,Credit,Fiber,Yes,Yes,3,1
69,66.96,4620.24,Month-to-month,UPI,Fiber,No,No,3,1
41,46.99,1926.59,Month-to-month,Credit,Fiber,Yes,No,4,0
51,52.82,2693.82,Month-to-month,UPI,Fiber,No,No,0,0
47,104.68,4919.96,Month-to-month,UPI,Fiber,Yes,Yes,3,1
13,54.37,706.81,Two year,Debit,,Yes,No,1,0
69,106.91,7376.79,Month-to-month,Credit,Fiber,Yes,No,3,1
66,50.53,3334.98,Two year,Cash,DSL,Yes,Yes,1,0
59,53.99,3185.41,One year,Credit,Fiber,No,No,0,0
68,76.03,5170.04,Month-to-month,Credit,,Yes,No,2,1
59,30.31,1788.29,Two year,Debit,,No,Yes,0,0
10,112.21,1122.1,Month-to-month,Cash,DSL,Yes,No,0,0
13,102.04,1326.52,Month-to-month,Cash,Fiber,No,Yes,1,1
2,87.05,174.1,Two year,Debit,Fiber,No,No,1,1
15,118.81,1782.15,One year,UPI,,No,No,3,0
46,21.6,993.6,Month-to-month,Credit,Fiber,No,No,2,0
57,61.11,3483.27,Month-to-month,Credit,Fiber,Yes,No,2,0
10,105.83,1058.3,Month-to-month,UPI,Fiber,No,No,1,1
22,63.3,1392.6,Month-to-month,Cash,DSL,No,No,2,0
8,20.52,164.16,Two year,UPI,DSL,Yes,Yes,2,0
21,35.78,751.38,One year,Cash,DSL,No,No,2,0
22,63.41,1395.02,Two year,UPI,Fiber,No,No,0,0
45,86.79,3905.55,Two year,UPI,Fiber,No,Yes,1,0
40,36.27,1450.8,Month-to-month,Cash,,No,No,2,0
22,64.8,1425.6,Month-to-month,Credit,Fiber,No,Yes,0,0
30,21.28,638.4,Month-to-month,UPI,Fiber,No,No,1,0
62,67.75,4200.5,Month-to-month,Cash,Fiber,Yes,Yes,0,0
45,109.59,4931.55,Month-to-month,Credit,Fiber,No,Yes,0,0
35,79.68,2788.8,Month-to-month,Credit,Fiber,No,Yes,2,1
42,64.07,2690.94,Month-to-month,Credit,,No,No,0,1
5,36.23,181.15,One year,Cash,DSL,No,No,0,0
27,40.24,1086.48,Month-to-month,Cash,Fiber,No,Yes,3,0
70,27.65,1935.5,Month-to-month,UPI,Fiber,No,No,3,1
62,94.24,5842.88,One year,UPI,DSL,No,No,3,1
32,27.71,886.72,Month-to-month,UPI,DSL,No,No,1,0
8,58.39,467.12,One year,UPI,Fiber,No,Yes,1,0
18,94.98,1709.64,Month-to-month,Cash,Fiber,Yes,Yes,6,1
15,91.28,1369.2,One year,Cash,DSL,No,Yes,1,0
26,77.75,2021.5,Month-to-month,Debit,Fiber,No,No,2,0
53,77.13,4087.89,One year,UPI,Fiber,No,No,0,1
44,29.03,1277.32,Month-to-month,Cash,Fiber,Yes,Yes,1,0
32,37.49,1199.68,Month-to-month,Debit,Fiber,Yes,No,0,1
28,73.47,2057.16,One year,UPI,Fiber,No,No,3,0
39,54.81,2137.59,One year,Debit,DSL,Yes,Yes,1,0
32,21.89,700.48,Month-to-month,UPI,DSL,Yes,Yes,3,0
18,99.82,1796.76,Month-to-month,UPI,Fiber,Yes,No,3,1
70,85.38,5976.6,Two year,Credit,Fiber,No,No,0,0
11,52.58,578.38,One year,Cash,Fiber,Yes,No,0,0
32,29.82,954.24,Two year,Debit,DSL,No,Yes,1,1
20,79.12,1582.4,Month-to-month,UPI,Fiber,No,Yes,0,1
40,54.85,2194.0,Month-to-month,Cash,,Yes,Yes,1,0
8,45.54,364.32,Month-to-month,Debit,Fiber,No,Yes,1,1
35,92.15,3225.25,Month-to-month,Credit,DSL,No,No,3,1
69,52.82,3644.58,Month-to-month,Cash,Fiber,Yes,Yes,1,0
21,33.6,705.6,Month-to-month,Debit,DSL,Yes,Yes,0,1
24,68.17,1636.08,Month-to-month,UPI,Fiber,No,No,2,0
17,102.85,1748.45,Month-to-month,Credit,Fiber,Yes,No,2,0
18,104.97,1889.46,Month-to-month,Cash,Fiber,No,Yes,1,1
12,104.93,1259.16,Month-to-month,UPI,Fiber,Yes,Yes,2,0
16,62.09,993.44,Month-to-month,Credit,Fiber,No,No,3,1
4,99.09,396.36,Month-to-month,Credit,DSL,No,No,5,1
34,105.02,3570.68,Month-to-month,Debit,DSL,No,No,2,0
46,65.95,3033.7,Two year,UPI,Fiber,Yes,No,1,1
31,51.87,1607.97,Month-to-month,UPI,,No,Yes,3,1
25,90.2,2255.0,One year,Cash,Fiber,No,No,0,0
24,110.45,2650.8,Month-to-month,Cash,DSL,Yes,No,1,1
65,117.22,7619.3,Month-to-month,Cash,DSL,Yes,No,2,0
25,49.02,1225.5,Two year,Cash,,No,Yes,2,0
28,115.62,3237.36,One year,Credit,Fiber,No,No,1,0
36,69.93,2517.48,Month-to-month,Cash,DSL,No,No,0,0
6,50.6,303.6,Month-to-month,UPI,Fiber,No,No,1,0
66,118.84,7843.44,Month-to-month,Credit,Fiber,No,Yes,0,1
67,107.78,7221.26,Month-to-month,Cash,DSL,No,Yes,2,1
72,89.24,6425.28,Month-to-month,Cash,DSL,No,Yes,1,1
48,109.49,5255.52,Two year,Debit,Fiber,Yes,No,4,0
70,88.15,6170.5,Two year,Credit,Fiber,Yes,Yes,1,0
67,64.04,4290.68,One year,UPI,Fiber,No,No,1,0
48,114.8,5510.4,Month-to-month,Cash,DSL,No,No,2,0
65,116.32,7560.8,Month-to-month,Credit,DSL,Yes,No,3,1
44,51.42,2262.48,Month-to-month,UPI,DSL,No,Yes,4,1
63,55.44,3492.72,One year,Cash,Fiber,Yes,No,1,0
46,58.27,2680.42,Month-to-month,Cash,DSL,Yes,No,3,0
19,102.21,1941.99,Month-to-month,Debit,Fiber,No,Yes,3,1
64,99.11,6343.04,Month-to-month,Debit,DSL,No,Yes,0,1
71,118.31,8400.01,One year,Credit,Fiber,No,Yes,0,0
50,66.52,3326.0,One year,Debit,Fiber,No,No,3,1
63,93.68,5901.84,One year,Debit,Fiber,Yes,Yes,0,0
41,105.67,4332.47,Two year,Credit,DSL,No,No,0,0
7,42.12,294.84,One year,Cash,DSL,No,No,2,0
9,82.06,738.54,Month-to-month,UPI,DSL,Yes,No,1,0
4,74.77,299.08,One year,Credit,Fiber,No,Yes,2,0
49,94.28,4619.72,Month-to-month,Credit,DSL,No,No,1,1
6,89.54,537.24,Month-to-month,UPI,Fiber,Yes,Yes,0,0
21,101.28,2126.88,Two year,Debit,Fiber,No,Yes,1,0
15,51.11,766.65,Month-to-month,Credit,Fiber,Yes,No,2,0
67,41.64,2789.88,Month-to-month,Cash,Fiber,Yes,No,5,0
66,100.52,6634.32,One year,Credit,Fiber,Yes,Yes,0,0
56,56.06,3139.36,Month-to-month,UPI,DSL,No,No,0,0
68,48.76,3315.68,Month-to-month,Cash,Fiber,Yes,No,0,0
32,53.68,1717.76,Two year,Credit,Fiber,No,No,0,1
66,26.64,1758.24,Month-to-month,Cash,DSL,No,No,4,1
29,97.31,2821.99,Month-to-month,UPI,DSL,No,Yes,1,1
66,91.52,6040.32,Month-to-month,Credit,Fiber,No,Yes,0,0
34,75.27,2559.18,Month-to-month,Credit,Fiber,Yes,Yes,1,0
27,91.61,2473.47,Month-to-month,UPI,Fiber,No,Yes,3,1
60,57.31,3438.6,One year,Cash,Fiber,No,No,2,0
39,49.54,1932.06,Month-to-month,Cash,Fiber,Yes,No,1,1
44,106.23,4674.12,One year,UPI,Fiber,No,No,2,0
36,62.25,2241.0,Month-to-month,Cash,DSL,Yes,No,2,0
19,39.59,752.21,Month-to-month,Cash,DSL,Yes,Yes,4,0
45,94.9,4270.5,One year,Credit,Fiber,No,No,3,1
21,53.59,1125.39,Month-to-month,Cash,Fiber,No,Yes,0,0
23,41.19,947.37,One year,UPI,Fiber,No,Yes,1,0
27,22.72,613.44,Two year,Cash,Fiber,Yes,No,1,0
72,117.06,8428.32,Month-to-month,Credit,DSL,No,No,0,1
19,66.73,1267.87,Two year,Cash,Fiber,Yes,Yes,0,0
41,36.18,1483.38,Month-to-month,UPI,,No,No,1,0
26,95.78,2490.28,Month-to-month,Debit,DSL,No,No,1,1
28,108.77,3045.56,One year,Debit,Fiber,No,No,5,1
64,72.8,4659.2,Month-to-month,Debit,,No,No,0,1
68,22.84,1553.12,Month-to-month,Debit,DSL,Yes,No,2,0
51,56.51,2882.01,Month-to-month,Credit,,Yes,Yes,0,0
48,44.31,2126.88,Month-to-month,Cash,Fiber,No,No,3,1
10,83.64,836.4,One year,Credit,DSL,No,No,2,0
39,71.89,2803.71,Month-to-month,Debit,,No,No,5,0
19,55.57,1055.83,Month-to-month,Cash,DSL,No,Yes,0,0
64,84.85,5430.4,One year,Debit,,Yes,Yes,2,0
19,78.44,1490.36,Month-to-month,Debit,,No,No,0,1
62,110.65,6860.3,Month-to-month,UPI,DSL,Yes,Yes,3,1
13,79.68,1035.84,Month-to-month,Credit,Fiber,No,No,3,1
25,70.77,1769.25,Month-to-month,Debit,DSL,Yes,No,1,0
42,102.37,4299.54,Month-to-month,Debit,DSL,No,Yes,1,1
39,40.24,1569.36,Two year,Credit,Fiber,Yes,Yes,3,0
30,44.36,1330.8,Month-to-month,Debit,Fiber,Yes,No,4,0
5,98.36,491.8,One year,Debit,DSL,Yes,No,3,1
18,64.24,1156.32,Two year,Cash,DSL,No,Yes,4,0
21,60.92,1279.32,Month-to-month,Credit,Fiber,No,No,4,0
50,108.71,5435.5,Month-to-month,Credit,DSL,Yes,No,1,0
6,81.01,486.06,Two year,UPI,,Yes,Yes,4,0
50,100.29,5014.5,One year,Cash,DSL,Yes,Yes,2,0
66,100.98,6664.68,One year,Credit,Fiber,Yes,No,2,0
1,32.0,32.0,Month-to-month,Debit,DSL,Yes,Yes,1,0
57,85.37,4866.09,One year,Credit,Fiber,Yes,No,2,0
30,115.25,3457.5,Month-to-month,Credit,DSL,Yes,Yes,1,0
58,68.0,3944.0,One year,Debit,DSL,No,No,2,0
52,93.22,4847.44,One year,Cash,Fiber,No,No,2,0
37,76.67,2836.79,Month-to-month,Credit,DSL,No,Yes,2,0
48,40.48,1943.04,Month-to-month,UPI,Fiber,Yes,Yes,3,0
1,39.52,39.52,Month-to-month,Credit,Fiber,Yes,Yes,3,1
19,63.38,1204.22,Month-to-month,Credit,Fiber,Yes,Yes,1,0
46,68.3,3141.8,Month-to-month,Debit,DSL,No,Yes,0,0
67,70.31,4710.77,One year,Cash,DSL,Yes,No,4,0
2,115.5,231.0,Month-to-month,UPI,DSL,No,Yes,1,1
56,30.03,1681.68,Month-to-month,UPI,Fiber,Yes,No,2,1
17,58.05,986.85,Month-to-month,Cash,Fiber,No,No,3,1
22,71.45,1571.9,Two year,Credit,Fiber,Yes,No,5,1
27,116.31,3140.37,Month-to-month,UPI,DSL,No,No,3,1
55,70.43,3873.65,Month-to-month,Debit,DSL,Yes,Yes,1,0
32,97.53,3120.96,Month-to-month,Credit,Fiber,Yes,Yes,0,0
60,94.93,5695.8,One year,UPI,DSL,Yes,No,3,0
28,76.64,2145.92,One year,Debit,Fiber,Yes,No,1,0
28,33.07,925.96,Month-to-month,Cash,DSL,Yes,No,3,0
25,41.88,1047.0,Two year,Cash,DSL,No,No,0,0
26,44.01,1144.26,Month-to-month,Cash,Fiber,No,No,2,0
71,23.87,1694.77,One year,Cash,DSL,Yes,Yes,0,0
17,57.92,984.64,Month-to-month,Debit,DSL,Yes,No,1,0
7,81.05,567.35,Month-to-month,Debit,,No,Yes,0,1
56,34.43,1928.08,Month-to-month,Credit,Fiber,Yes,Yes,2,0
64,37.5,2400.0,Two year,Cash,Fiber,No,No,3,0
20,90.7,1814.0,Month-to-month,Cash,Fiber,No,Yes,2,1
38,36.93,1403.34,Month-to-month,Cash,Fiber,Yes,No,1,0
58,33.53,1944.74,Month-to-month,Debit,Fiber,No,Yes,2,0
16,117.78,1884.48,One year,Cash,Fiber,No,Yes,0,0
51,21.47,1094.97,Month-to-month,Debit,Fiber,No,Yes,3,1
27,52.54,1418.58,Two year,Credit,DSL,No,No,3,1
51,23.49,1197.99,Month-to-month,Cash,,No,No,0,0
16,103.8,1660.8,Month-to-month,Credit,Fiber,Yes,No,1,0
60,78.35,4701.0,Month-to-month,Debit,,No,Yes,1,0
40,24.8,992.0,One year,Credit,Fiber,Yes,No,2,0
67,81.54,5463.18,Two year,UPI,Fiber,No,No,1,0
2,32.31,64.62,Month-to-month,Credit,DSL,No,Yes,3,0
48,69.57,3339.36,Two year,Debit,,No,No,3,1
52,86.94,4520.88,One year,Credit,DSL,No,Yes,1,0
24,34.85,836.4,One year,Credit,,Yes,No,0,0
2,69.71,139.42,Month-to-month,Debit,Fiber,No,No,2,1
65,65.74,4273.1,Two year,Debit,Fiber,No,No,3,0
20,111.58,2231.6,One year,Cash,DSL,No,Yes,3,1
34,119.57,4065.38,One year,Credit,Fiber,No,No,2,0
41,85.45,3503.45,Month-to-month,Cash,DSL,Yes,Yes,0,0
41,105.49,4325.09,Month-to-month,UPI,Fiber,No,Yes,1,0
23,84.69,1947.87,One year,UPI,DSL,No,Yes,1,0
38,107.63,4089.94,Month-to-month,Debit,DSL,No,Yes,0,1
44,63.33,2786.52,Month-to-month,Cash,DSL,Yes,Yes,0,0
67,80.8,5413.6,Month-to-month,UPI,,No,No,0,1
62,104.52,6480.24,Month-to-month,Credit,Fiber,No,No,0,1
12,111.81,1341.72,Month-to-month,Debit,DSL,No,Yes,2,0
30,22.47,674.1,One year,Credit,,Yes,No,1,0
65,30.4,1976.0,Month-to-month,Cash,Fiber,No,Yes,2,1
41,113.12,4637.92,Two year,Cash,DSL,Yes,Yes,2,0
20,76.85,1537.0,Month-to-month,UPI,Fiber,No,Yes,3,1
6,119.02,714.12,One year,Cash,Fiber,No,Yes,4,1
4,99.26,397.04,One year,UPI,Fiber,No,No,0,1
10,101.81,1018.1,Month-to-month,UPI,Fiber,No,No,0,1
51,58.61,2989.11,Two year,Debit,DSL,Yes,No,2,0
38,45.75,1738.5,One year,UPI,DSL,No,No,1,1
1,79.83,79.83,Month-to-month,Cash,DSL,No,Yes,6,1
8,107.9,863.2,Month-to-month,Cash,Fiber,Yes,No,2,0
63,92.57,5831.91,Month-to-month,Debit,Fiber,No,No,2,1
33,67.22,2218.26,Two year,Cash,,No,Yes,2,0
15,95.32,1429.8,Month-to-month,Debit,Fiber,No,No,0,1
31,89.04,2760.24,Month-to-month,Debit,DSL,Yes,Yes,3,1
21,111.31,2337.51,Month-to-month,Debit,Fiber,No,Yes,2,0
3,46.36,139.08,Month-to-month,Debit,DSL,Yes,No,0,0
66,31.93,2107.38,Month-to-month,Debit,Fiber,Yes,No,1,0
35,67.01,2345.35,Month-to-month,UPI,Fiber,No,No,1,0
41,56.11,2300.51,Month-to-month,Cash,Fiber,No,Yes,1,0
59,117.49,6931.91,Month-to-month,Debit,,Yes,Yes,1,0
16,20.75,332.0,One year,Credit,DSL,No,No,0,0
56,113.34,6347.04,Month-to-month,Credit,Fiber,Yes,No,0,0
45,115.51,5197.95,Month-to-month,Credit,Fiber,No,No,1,1
59,25.1,1480.9,Month-to-month,Cash,,No,Yes,0,0
50,108.96,5448.0,Month-to-month,Cash,,No,Yes,1,1
12,67.08,804.96,Two year,UPI,Fiber,No,Yes,0,1
12,96.62,1159.44,Month-to-month,Debit,DSL,No,No,2,1
33,27.93,921.69,Month-to-month,UPI,,No,Yes,0,0
49,115.52,5660.48,Month-to-month,UPI,DSL,No,No,1,0
21,80.75,1695.75,Two year,Debit,DSL,No,Yes,3,1
60,109.87,6592.2,Month-to-month,UPI,Fiber,Yes,No,0,0
52,87.3,4539.6,Month-to-month,Debit,DSL,No,Yes,3,1
54,73.68,3978.72,Two year,Debit,,Yes,No,3,1
39,37.25,1452.75,One year,Debit,DSL,No,No,0,0
49,37.8,1852.2,One year,Credit,DSL,Yes,No,1,0
64,67.26,4304.64,Two year,Cash,Fiber,Yes,No,2,0
26,107.04,2783.04,Month-to-month,Debit,DSL,Yes,Yes,0,1
71,31.52,2237.92,Month-to-month,Debit,Fiber,No,Yes,0,0
7,119.84,838.88,Month-to-month,UPI,DSL,No,No,2,1
72,107.59,7746.48,One year,Credit,Fiber,No,Yes,2,1
62,59.26,3674.12,Month-to-month,UPI,Fiber,No,No,1,0
24,45.31,1087.44,Month-to-month,UPI,DSL,Yes,Yes,1,0
40,112.2,4488.0,Month-to-month,Credit,DSL,No,Yes,2,1
47,32.32,1519.04,One year,UPI,Fiber,No,No,2,0
8,54.73,437.84,Month-to-month,UPI,DSL,Yes,Yes,3,0
54,28.39,1533.06,One year,Debit,Fiber,No,Yes,2,0
9,115.35,1038.15,Two year,Credit,Fiber,Yes,Yes,3,0
3,81.76,245.28,Month-to-month,Credit,Fiber,Yes,Yes,1,1
54,53.62,2895.48,Month-to-month,Credit,Fiber,Yes,Yes,1,1
21,47.55,998.55,One year,UPI,DSL,Yes,No,1,0
48,64.41,3091.68,Month-to-month,Cash,Fiber,No,No,1,0
47,29.14,1369.58,Month-to-month,UPI,Fiber,Yes,No,2,0
68,108.93,7407.24,One year,Cash,Fiber,Yes,No,3,0
63,71.09,4478.67,Two year,Credit,Fiber,No,No,0,1
16,92.51,1480.16,Month-to-month,UPI,Fiber,Yes,No,4,1
5,43.37,216.85,Month-to-month,Cash,Fiber,No,No,1,1
11,70.37,774.07,Month-to-month,Credit,DSL,No,No,1,0
29,41.11,1192.19,Month-to-month,UPI,Fiber,Yes,No,2,0
70,101.61,7112.7,Month-to-month,Credit,Fiber,Yes,No,3,1
48,97.53,4681.44,Month-to-month,Cash,DSL,No,No,2,1
15,34.82,522.3,Month-to-month,Credit,DSL,No,No,1,0
34,27.45,933.3,Month-to-month,Cash,Fiber,Yes,No,1,0
60,102.42,6145.2,One year,UPI,Fiber,Yes,No,1,0
62,30.96,1919.52,Month-to-month,Cash,Fiber,No,Yes,2,0
2,74.85,149.7,Month-to-month,Credit,Fiber,Yes,Yes,1,1
19,73.45,1395.55,One year,Credit,Fiber,No,Yes,1,0
49,40.29,1974.21,Month-to-month,Cash,Fiber,Yes,No,0,0
28,79.14,2215.92,Two year,Debit,DSL,No,No,3,0
48,70.28,3373.44,One year,Credit,Fiber,No,Yes,4,0
37,70.92,2624.04,Month-to-month,Credit,Fiber,No,Yes,1,0
49,55.97,2742.53,Month-to-month,Debit,DSL,No,Yes,3,1
48,103.84,4984.32,Month-to-month,Cash,DSL,No,No,2,1
29,28.44,824.76,Month-to-month,Credit,Fiber,Yes,No,2,0
60,63.86,3831.6,Month-to-month,Credit,Fiber,No,No,0,0
29,45.98,1333.42,Month-to-month,Debit,Fiber,No,Yes,0,0
58,104.84,6080.72,One year,UPI,Fiber,No,No,0,0
48,42.51,2040.48,One year,Cash,Fiber,No,Yes,1,1
23,96.7,2224.1,One year,Credit,Fiber,No,Yes,1,1
27,81.15,2191.05,Month-to-month,UPI,DSL,Yes,No,2,0
7,107.48,752.36,Month-to-month,Credit,,Yes,No,2,0
49,79.38,3889.62,One year,Credit,Fiber,Yes,No,1,0
54,75.65,4085.1,One year,UPI,Fiber,Yes,No,0,0
68,100.11,6807.48,Month-to-month,Debit,Fiber,Yes,No,1,0
42,76.25,3202.5,Month-to-month,Cash,Fiber,No,Yes,1,1
59,104.45,6162.55,Month-to-month,Debit,DSL,Yes,Yes,1,1
44,24.93,1096.92,Month-to-month,Credit,DSL,Yes,Yes,0,0
26,69.51,1807.26,Month-to-month,Debit,DSL,No,No,0,0
23,101.27,2329.21,Month-to-month,Credit,DSL,Yes,No,1,0
8,104.84,838.72,Month-to-month,Credit,Fiber,No,No,1,1
53,103.41,5480.73,Month-to-month,UPI,DSL,Yes,No,0,0
14,80.44,1126.16,Month-to-month,UPI,DSL,No,No,0,0
71,119.4,8477.4,Two year,Debit,Fiber,No,No,1,1
7,38.14,266.98,Month-to-month,UPI,DSL,No,No,1,1
9,37.45,337.05,Month-to-month,Credit,DSL,Yes,No,0,0
3,23.28,69.84,Two year,Debit,DSL,Yes,No,1,0
17,118.93,2021.81,One year,UPI,Fiber,Yes,Yes,0,0
44,54.8,2411.2,Month-to-month,Debit,,Yes,No,1,0
46,96.21,4425.66,One year,Cash,Fiber,No,Yes,1,0
58,25.97,1506.26,Month-to-month,Debit,Fiber,No,No,1,0
28,49.87,1396.36,Two year,Cash,Fiber,No,No,3,0
14,82.38,1153.32,Month-to-month,Credit,Fiber,No,No,2,1
9,72.48,652.32,One year,Debit,Fiber,No,No,1,0
26,40.77,1060.02,One year,Credit,,Yes,No,2,1
2,66.16,132.32,One year,Credit,Fiber,Yes,No,2,0
34,30.88,1049.92,One year,Debit,Fiber,No,Yes,2,0
19,74.27,1411.13,Month-to-month,UPI,Fiber,No,No,1,0
39,29.69,1157.91,One year,UPI,Fiber,Yes,No,1,1
13,83.59,1086.67,One year,Debit,DSL,Yes,No,1,0
5,35.54,177.7,Month-to-month,Cash,Fiber,No,No,1,0
50,74.71,3735.5,Two year,Credit,DSL,No,Yes,2,0
23,32.91,756.93,Two year,Cash,DSL,No,No,1,1
29,60.07,1742.03,Month-to-month,Credit,Fiber,No,No,2,0
72,55.18,3972.96,Month-to-month,Debit,Fiber,No,No,1,0
26,95.64,2486.64,Month-to-month,Debit,DSL,No,No,4,0
57,84.12,4794.84,Month-to-month,UPI,Fiber,Yes,Yes,1,0
1,113.71,113.71,One year,Credit,Fiber,No,No,1,1
28,112.19,3141.32,Month-to-month,Credit,DSL,Yes,Yes,2,0
62,92.5,5735.0,Month-to-month,Cash,DSL,No,No,2,1
47,97.06,4561.82,One year,Debit,Fiber,Yes,Yes,0,0
59,82.49,4866.91,Month-to-month,Credit,Fiber,No,No,0,1
31,89.17,2764.27,Month-to-month,Debit,DSL,Yes,No,1,0
70,81.72,5720.4,Month-to-month,Credit,Fiber,No,Yes,0,1
49,51.18,2507.82,One year,Cash,Fiber,Yes,No,3,1
5,55.07,275.35,Month-to-month,UPI,Fiber,No,No,0,1
31,77.47,2401.57,Two year,Credit,,No,No,2,0
37,92.02,3404.74,One year,Debit,Fiber,Yes,Yes,2,0
15,60.61,909.15,Month-to-month,Cash,Fiber,Yes,Yes,2,1
52,34.27,1782.04,One year,Debit,Fiber,Yes,No,2,0
69,65.94,4549.86,Month-to-month,Credit,Fiber,Yes,Yes,0,0
11,116.32,1279.52,Month-to-month,UPI,Fiber,Yes,No,2,0
43,41.41,1780.63,Month-to-month,Cash,DSL,No,No,1,0
70,84.91,5943.7,Month-to-month,UPI,Fiber,No,No,3,1
23,118.25,2719.75,Month-to-month,UPI,Fiber,Yes,Yes,1,0
40,57.62,2304.8,Month-to-month,Debit,Fiber,No,Yes,0,0
63,108.79,6853.77,Month-to-month,Debit,DSL,No,No,1,1
2,106.4,212.8,One year,Cash,Fiber,Yes,No,0,1
